state,scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
KY,Harvest_m25_mill,4,55.067809085260635,53.23635750804079,56.941774168189795,1524.8750080532723,1468.435772810929,1588.0720995549618,38888.32947749219,37464.707287116355,40473.66885958861,360.9520636748394,342.4739103943175,380.11658399795294,0.09346010439970172,0.0808911260253542,0.10663683818046234,0.07191648023862789,0.06040268456375839,0.08351976137211037,3.2393936635492793,2.5481825809246113,4.1418391842372655,100
KY,Harvest_m25_mill,5,51.8229533629249,49.835186705120826,53.75601713038815,1448.2493929622644,1385.1932767504893,1519.9112969817006,36800.02378938293,35134.65656991993,38395.10796528218,354.1327292232009,331.1954926800571,380.2476723484947,0.08070096942580164,0.0686055182699478,0.0966256524981357,0.06064131245339299,0.049571215510812824,0.07272557792692019,3.1615812160221743,2.2479139763219025,4.543363851553744,100
KY,Harvest_m25_mill,6,48.69359716610423,46.4829763738322,50.780372980768206,1365.569141801711,1287.0447280292797,1442.2901199008918,34640.72452705699,32663.818913935025,36442.31129366065,346.0043896465424,322.2641489892099,380.0211767328133,0.0682475764354959,0.05667412378821775,0.08167412378821773,0.05174496644295302,0.041759880686055184,0.06153989560029828,3.2172951528563924,2.436937152615078,4.3266357057401486,100
KY,Harvest_m25_mill,7,45.913637401212796,43.87764793961993,47.9643039848014,1281.4474291328363,1207.3007759993866,1359.7404312981653,32532.418328167554,30660.92168938432,34301.59385904885,341.90808191152746,318.6606411109474,381.48499953035645,0.05787472035794183,0.04509694258016406,0.07123415361670393,0.043400447427293064,0.0343027591349739,0.055182699478001494,3.5502340134692285,2.569375633523257,4.863128217988518,100
KY,Harvest_m25_mill,8,43.58329255332317,41.633488244437444,45.650288771121446,1210.5164177915042,1134.7377824961213,1274.6325738657276,30752.542317211497,28877.019549959597,32329.012620128145,338.6232742295382,310.2274976151265,383.83254379104665,0.049075316927665924,0.0383482475764355,0.06306860551826993,0.036495152870991796,0.02719985085756898,0.0466629381058911,3.8501599158247704,2.600290388530599,5.740859411365426,100
KY,Harvest_m25_mill,9,41.603763074428095,39.509295857272456,43.66422360712063,1147.4445568584906,1080.594850351249,1210.8517467084857,29217.133136026816,27520.813704405286,30943.916668019487,335.5554545774897,304.8362815093804,392.6681248895119,0.04279642058165548,0.03391126025354213,0.054436987322893364,0.030439970171513796,0.02123415361670395,0.03991424310216256,4.197032340732717,2.8643773075395567,6.015189041877207,100
KY,Harvest_m25_mill,10,39.85246840763607,37.913568798856346,41.94410595369675,1088.7725255084808,1030.3639145536408,1150.2017554291838,27794.931761661337,26233.5865922592,29481.91500205497,335.99561808024754,299.99562830714194,402.165812015685,0.03571961222967934,0.02645413870246085,0.04399701715137957,0.02632363907531693,0.01825130499627144,0.036539895600298286,4.720605998843047,3.055250075765229,7.253875974131725,100
KY,Harvest_m25_mill,11,38.44565308313959,36.582399870074234,40.21923826308678,1040.4629058739877,984.9889355562782,1112.91838366498,26622.946805026673,25214.952222308144,28408.119561534717,339.73012453868455,296.8374152135231,437.1673490091778,0.029612229679343773,0.023862788963460103,0.03618568232662192,0.021096196868008947,0.014914243102162566,0.026845637583892617,5.254822100234845,2.731791806087932,8.45690305718957,100
KY,Harvest_m25_mill,12,37.22557472270409,35.53540987749502,38.85075555604699,997.3510348638926,943.443139030671,1057.078042701876,25607.24640870136,24159.673299799506,27134.50929979187,343.8274821256672,292.6327759692119,454.73325591724614,0.026390753169276658,0.017897091722595078,0.03622296793437731,0.018508575689783743,0.012285607755406412,0.02609992542878449,5.857390400391927,3.5228712369706265,8.830662517408213,100
KY,Harvest_m25_mill,13,36.17666710150928,34.59609151611819,37.78536486760723,957.6641103827475,910.0196146848655,1016.9081219813487,24692.15923986067,23353.032425774247,26142.03891369135,351.4818593826932,290.393333946324,478.98211105088444,0.02424310216256525,0.01825130499627144,0.03171140939597315,0.01616703952274422,0.011185682326621925,0.02162565249813572,6.213335514976865,3.4518008618066647,9.936293590741348,100
KY,Harvest_m25_mill,14,35.287745889011674,33.73087779761694,36.813577434947675,926.8410488749181,880.5567555835746,983.7310234490232,23936.97761214784,22760.17156355703,25282.68036323254,359.62884414317193,286.35070833238103,518.458243177089,0.020425055928411633,0.01377703206562267,0.027591349739000747,0.01412378821774795,0.00820283370618941,0.02127143922445935,7.3461994267492425,3.8168100916864653,15.62291886609355,100
KY,Harvest_m25_mill,15,34.59677048760461,33.15044082945682,36.22714299583525,902.5431004277025,853.4436426378256,963.9458877063871,23340.44030018077,22098.394029734336,24922.47354643578,370.8039119506693,280.92290910066026,591.8463726517492,0.017457121551081284,0.010794183445190158,0.024254287844891864,0.011826994780014914,0.007457121551081283,0.017897091722595078,8.098394097171823,4.159109285357978,14.180449266750514,100
KY,Harvest_m25_mill,16,33.952306078281374,32.537179127567015,35.58350720364349,880.3548092449588,831.585506915374,937.0567533926837,22799.53976402584,21577.91311346636,24463.334422794258,380.55442181668155,280.5702814800789,647.9497471098618,0.01586875466070097,0.010439970171513796,0.021662938105891115,0.010260999254287844,0.005219985085756898,0.015659955257270694,9.314252363055768,4.663042722073024,21.68935469979383,100
KY,Harvest_p25_pulp,1,65.30936977537566,63.9831284311037,66.60460212385428,1685.9867737400102,1649.4347948910968,1729.9662214958366,44298.59647457723,43371.43209135534,45517.65555858487,381.6589278886408,370.21991856324394,393.4442527699122,0.2294034302759135,0.21245339299030574,0.2453392990305742,0.17875466070096943,0.16209917971662938,0.19278523489932886,1.2809436392860847,1.143846592332175,1.4265243144703006,100
KY,Harvest_p25_pulp,2,61.940789893095754,59.92744948471862,63.682092576311014,1642.5268538872576,1584.630834094648,1685.688718102977,42627.423412776196,41008.9736813362,43777.03709647117,377.3610181564407,364.1112867122906,395.73386804817574,0.1363385533184191,0.11782252050708426,0.1558911260253542,0.10791946308724833,0.09097688292319164,0.12496271439224457,3.1360051928666115,2.532764094064597,4.018540894841534,100
KY,Harvest_p25_pulp,3,58.429003526474894,56.15020512378623,60.141790934931294,1589.3159746432855,1536.177290570081,1651.0632848565328,40818.9628776482,39139.69624958046,42289.87295596648,369.1161981834632,351.49039810760905,392.59926297621905,0.11000745712155108,0.09545115585384041,0.1256711409395973,0.08619686800894855,0.07229679343773304,0.09957121551081283,3.2922983341529677,2.67758809056094,4.197081685114837,100
KY,Harvest_p25_pulp,4,55.067809085260635,53.23635750804079,56.941774168189795,1524.8750080532723,1468.435772810929,1588.0720995549618,38888.32947749219,37464.707287116355,40473.66885958861,360.9520636748394,342.4739103943175,380.11658399795294,0.09346010439970172,0.0808911260253542,0.10663683818046234,0.07191648023862789,0.06040268456375839,0.08351976137211037,3.2393936635492793,2.5481825809246113,4.1418391842372655,100
KY,Harvest_p25_pulp,5,51.8229533629249,49.835186705120826,53.75601713038815,1448.2493929622644,1385.1932767504893,1519.9112969817006,36800.02378938293,35134.65656991993,38395.10796528218,354.1327292232009,331.1954926800571,380.2476723484947,0.08070096942580164,0.0686055182699478,0.0966256524981357,0.06064131245339299,0.049571215510812824,0.07272557792692019,3.1615812160221743,2.2479139763219025,4.543363851553744,100
KY,Harvest_p25_pulp,6,48.69359716610423,46.4829763738322,50.780372980768206,1365.569141801711,1287.0447280292797,1442.2901199008918,34640.72452705699,32663.818913935025,36442.31129366065,346.0043896465424,322.2641489892099,380.0211767328133,0.0682475764354959,0.05667412378821775,0.08167412378821773,0.05174496644295302,0.041759880686055184,0.06153989560029828,3.2172951528563924,2.436937152615078,4.3266357057401486,100
KY,Harvest_p25_pulp,7,45.913637401212796,43.87764793961993,47.9643039848014,1281.4474291328363,1207.3007759993866,1359.7404312981653,32532.418328167554,30660.92168938432,34301.59385904885,341.90808191152746,318.6606411109474,381.48499953035645,0.05787472035794183,0.04509694258016406,0.07123415361670393,0.043400447427293064,0.0343027591349739,0.055182699478001494,3.5502340134692285,2.569375633523257,4.863128217988518,100
KY,Harvest_p25_pulp,8,43.58329255332317,41.633488244437444,45.650288771121446,1210.5164177915042,1134.7377824961213,1274.6325738657276,30752.542317211497,28877.019549959597,32329.012620128145,338.6232742295382,310.2274976151265,383.83254379104665,0.049075316927665924,0.0383482475764355,0.06306860551826993,0.036495152870991796,0.02719985085756898,0.0466629381058911,3.8501599158247704,2.600290388530599,5.740859411365426,100
KY,Harvest_p25_pulp,9,41.603763074428095,39.509295857272456,43.66422360712063,1147.4445568584906,1080.594850351249,1210.8517467084857,29217.133136026816,27520.813704405286,30943.916668019487,335.5554545774897,304.8362815093804,392.6681248895119,0.04279642058165548,0.03391126025354213,0.054436987322893364,0.030439970171513796,0.02123415361670395,0.03991424310216256,4.197032340732717,2.8643773075395567,6.015189041877207,100
KY,Harvest_p25_pulp,10,39.85246840763607,37.913568798856346,41.94410595369675,1088.7725255084808,1030.3639145536408,1150.2017554291838,27794.931761661337,26233.5865922592,29481.91500205497,335.99561808024754,299.99562830714194,402.165812015685,0.03571961222967934,0.02645413870246085,0.04399701715137957,0.02632363907531693,0.01825130499627144,0.036539895600298286,4.720605998843047,3.055250075765229,7.253875974131725,100
KY,Harvest_p25_pulp,11,38.44565308313959,36.582399870074234,40.21923826308678,1040.4629058739877,984.9889355562782,1112.91838366498,26622.946805026673,25214.952222308144,28408.119561534717,339.73012453868455,296.8374152135231,437.1673490091778,0.029612229679343773,0.023862788963460103,0.03618568232662192,0.021096196868008947,0.014914243102162566,0.026845637583892617,5.254822100234845,2.731791806087932,8.45690305718957,100
KY,Harvest_p25_pulp,12,37.22557472270409,35.53540987749502,38.85075555604699,997.3510348638926,943.443139030671,1057.078042701876,25607.24640870136,24159.673299799506,27134.50929979187,343.8274821256672,292.6327759692119,454.73325591724614,0.026390753169276658,0.017897091722595078,0.03622296793437731,0.018508575689783743,0.012285607755406412,0.02609992542878449,5.857390400391927,3.5228712369706265,8.830662517408213,100
KY,Harvest_p25_pulp,13,36.17666710150928,34.59609151611819,37.78536486760723,957.6641103827475,910.0196146848655,1016.9081219813487,24692.15923986067,23353.032425774247,26142.03891369135,351.4818593826932,290.393333946324,478.98211105088444,0.02424310216256525,0.01825130499627144,0.03171140939597315,0.01616703952274422,0.011185682326621925,0.02162565249813572,6.213335514976865,3.4518008618066647,9.936293590741348,100
KY,Harvest_p25_pulp,14,35.287745889011674,33.73087779761694,36.813577434947675,926.8410488749181,880.5567555835746,983.7310234490232,23936.97761214784,22760.17156355703,25282.68036323254,359.62884414317193,286.35070833238103,518.458243177089,0.020425055928411633,0.01377703206562267,0.027591349739000747,0.01412378821774795,0.00820283370618941,0.02127143922445935,7.3461994267492425,3.8168100916864653,15.62291886609355,100
KY,Harvest_p25_pulp,15,34.59677048760461,33.15044082945682,36.22714299583525,902.5431004277025,853.4436426378256,963.9458877063871,23340.44030018077,22098.394029734336,24922.47354643578,370.8039119506693,280.92290910066026,591.8463726517492,0.017457121551081284,0.010794183445190158,0.024254287844891864,0.011826994780014914,0.007457121551081283,0.017897091722595078,8.098394097171823,4.159109285357978,14.180449266750514,100
KY,Harvest_p25_pulp,16,33.952306078281374,32.537179127567015,35.58350720364349,880.3548092449588,831.585506915374,937.0567533926837,22799.53976402584,21577.91311346636,24463.334422794258,380.55442181668155,280.5702814800789,647.9497471098618,0.01586875466070097,0.010439970171513796,0.021662938105891115,0.010260999254287844,0.005219985085756898,0.015659955257270694,9.314252363055768,4.663042722073024,21.68935469979383,100
KY,Harvest_p50_biomass,1,65.30936977537566,63.9831284311037,66.60460212385428,1685.9867737400102,1649.4347948910968,1729.9662214958366,44298.59647457723,43371.43209135534,45517.65555858487,381.6589278886408,370.21991856324394,393.4442527699122,0.2294034302759135,0.21245339299030574,0.2453392990305742,0.17875466070096943,0.16209917971662938,0.19278523489932886,1.2809436392860847,1.143846592332175,1.4265243144703006,100
KY,Harvest_p50_biomass,2,61.940789893095754,59.92744948471862,63.682092576311014,1642.5268538872576,1584.630834094648,1685.688718102977,42627.423412776196,41008.9736813362,43777.03709647117,377.3610181564407,364.1112867122906,395.73386804817574,0.1363385533184191,0.11782252050708426,0.1558911260253542,0.10791946308724833,0.09097688292319164,0.12496271439224457,3.1360051928666115,2.532764094064597,4.018540894841534,100
KY,Harvest_p50_biomass,3,58.429003526474894,56.15020512378623,60.141790934931294,1589.3159746432855,1536.177290570081,1651.0632848565328,40818.9628776482,39139.69624958046,42289.87295596648,369.1161981834632,351.49039810760905,392.59926297621905,0.11000745712155108,0.09545115585384041,0.1256711409395973,0.08619686800894855,0.07229679343773304,0.09957121551081283,3.2922983341529677,2.67758809056094,4.197081685114837,100
KY,Harvest_p50_biomass,4,55.067809085260635,53.23635750804079,56.941774168189795,1524.8750080532723,1468.435772810929,1588.0720995549618,38888.32947749219,37464.707287116355,40473.66885958861,360.9520636748394,342.4739103943175,380.11658399795294,0.09346010439970172,0.0808911260253542,0.10663683818046234,0.07191648023862789,0.06040268456375839,0.08351976137211037,3.2393936635492793,2.5481825809246113,4.1418391842372655,100
KY,Harvest_p50_biomass,5,51.8229533629249,49.835186705120826,53.75601713038815,1448.2493929622644,1385.1932767504893,1519.9112969817006,36800.02378938293,35134.65656991993,38395.10796528218,354.1327292232009,331.1954926800571,380.2476723484947,0.08070096942580164,0.0686055182699478,0.0966256524981357,0.06064131245339299,0.049571215510812824,0.07272557792692019,3.1615812160221743,2.2479139763219025,4.543363851553744,100
KY,Harvest_p50_biomass,6,48.69359716610423,46.4829763738322,50.780372980768206,1365.569141801711,1287.0447280292797,1442.2901199008918,34640.72452705699,32663.818913935025,36442.31129366065,346.0043896465424,322.2641489892099,380.0211767328133,0.0682475764354959,0.05667412378821775,0.08167412378821773,0.05174496644295302,0.041759880686055184,0.06153989560029828,3.2172951528563924,2.436937152615078,4.3266357057401486,100
