PLOT,FIA_PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_2000_Mgha,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha,BIOM_2023_Mgha,BIOM_2024_Mgha,BIOM_2025_Mgha
4081,20003,55148871010661,2001,46.076116,-85.649103,97,2,,72.638,,,,,63.986,,,,,,,,,,,,,,,,,,,
4082,20003,55319832010661,2001,43.569975,-84.403864,111,2,,91.546,,,,,90.108,,,,,,,,,,,,,,,,,,,
4083,20003,55632940010661,2001,43.114847,-84.297956,155,2,,87.603,,,,,122.352,,,,,,,,,,,,,,,,,,,
4084,20003,55014533010661,2002,43.999018,-84.336741,51,2,,,154.862,,,,,147.209,,,,,,,,,,,,,,,,,,
4085,20003,55513185010661,2002,45.289353,-87.566686,109,2,,,92.082,,,,,108.006,,,,,,,,,,,,,,,,,,
4086,20004,55406434010661,2000,46.209019,-86.26413,153,2,100.466,,,,,8.152,,,,,,,,,,,,,,,,,,,,
4087,20004,375684132489998,2017,43.08654,-84.952512,67,2,,,,,,,,,,,,,,,,,,134.565,,,,,,,144.643,
4088,20004,55021164010661,2002,46.436334,-89.988873,53,2,,,201.118,,,,,188.478,,,,,,,,,,,,,,,,,,
4089,20005,100262918010661,2005,42.586858,-84.708558,45,2,,,,,,69.468,,,,,45.516,,,,,,,,,,,,,,,
4090,20005,102108028010661,2008,47.24388,-88.249231,83,2,,,,,,,,,114.147,,,,,124.547,,,,,,,,,,,,
4091,20005,102444608010661,2006,46.318793,-85.499742,95,2,,,,,,,96.503,,,,,73.483,,,,,,,,,,,,,,
4092,20006,54777848010661,2000,42.286648,-84.342668,75,2,103.07,,,,,125.644,,,,,,,,,,,,,,,,,,,,
4093,20006,170071823020004,2015,45.584338,-84.503567,31,2,,,,,,,,,,,,,,,,7.735,,,,,,,21.719,,,
4094,20006,300164182489998,2016,43.140052,-84.616653,57,2,,,,,,,,,,,,,,,,,4.86,,,,,,,10.89,,
4095,20006,54649244010661,2001,46.781783,-88.421037,13,2,,185.981,,,,,174.337,,,,,,,,,,,,,,,,,,,
4096,20006,55325358010661,2000,44.956635,-84.535189,137,2,1.484,,,,,4.271,,,,,,,,,,,,,,,,,,,,
4097,20006,55264340010661,2001,43.974501,-86.377029,105,2,,5.795,,,,,8.945,,,,,,,,,,,,,,,,,,,
4098,20006,55587199010661,2002,43.151325,-85.957327,121,2,,,95.799,,,,,87.327,,,,,,,,,,,,,,,,,,
4099,20006,55498828010661,2002,45.74122,-87.376831,109,2,,,9.245,,,,,17.065,,,,,,,,,,,,,,,,,,
4100,20007,54553833010661,2000,42.437919,-85.9457,5,2,19.597,,,,,32.271,,,,,,,,,,,,,,,,,,,,
4101,20007,89613929010661,2004,44.922475,-85.706705,89,2,,,,,290.329,,,,,,,,,,267.051,,,,,,,,,,,
4102,20007,107860949010661,2009,44.722616,-84.224171,135,2,,,,,,,,,,121.358,,,,,147.554,,,,,,,,,,,
4103,20007,54581630010661,2000,41.805719,-85.912037,27,2,63.207,,,,,48.956,,,,,,,,,,,,,,,,,,,,
4104,20007,54669500010661,2001,44.531116,-85.961594,19,2,,133.622,,,,,160.548,,,,,,,,,,,,,,,,,,,
4105,20007,54816719010661,2001,43.985398,-84.173524,51,2,,11.624,,,,,21.319,,,,,,,,,,,,,,,,,,,
4106,20007,55229232010661,2002,42.31314,-85.340023,77,2,,,23.731,,,,,34.557,,,,,,,,,,,,,,,,,,
4107,20007,55343156010661,2002,46.165298,-85.605,97,2,,,17.558,,,,,34.45,,,,,,,,,,,,,,,,,,
4108,20007,60188177010661,2002,42.326607,-84.122783,161,2,,,97.068,,,,,122.022,,,,,,,,,,,,,,,,,,
4109,20008,54556060010661,2000,45.08696,-83.838779,7,2,1.795,,,,,7.21,,,,,,,,,,,,,,,,,,,,
4110,20008,54661870010661,2000,43.1889,-83.649079,49,2,9.705,,,,,25.847,,,,,,,,,,,,,,,,,,,,
4111,20008,55346359010661,2000,45.25421,-84.140231,141,2,106.684,,,,,131.116,,,,,,,,,,,,,,,,,,,,
4112,20008,54782478010661,2001,46.180149,-87.79739,43,2,,197.308,,,,,209.342,,,,,,,,,,,,,,,,,,,
4113,20008,54802230010661,2001,45.597002,-84.840944,47,2,,137.121,,,,,134.41,,,,,,,,,,,,,,,,,,,
4114,20008,55301732010661,2001,45.40365,-87.653925,109,2,,49.519,,,,,28.811,,,,,,,,,,,,,,,,,,,
4115,20008,55406926010661,2001,44.356293,-84.353746,129,2,,73.851,,,,,77.02,,,,,,,,,,,,,,,,,,,
4116,20008,55130316010661,2002,42.628653,-84.499038,65,2,,,7.503,,,,,19.946,,,,,,,,,,,,,,,,,,
4117,20008,55545160010661,2002,44.32554,-85.330585,113,2,,,38.984,,,,,32.102,,,,,,,,,,,,,,,,,,
4118,20008,247006823010661,2012,43.557247,-85.713844,123,2,,,,,,,,,,,,,19.047,,,,,,,33.922,,,,,,
4119,20009,54663106010661,2001,42.658853,-85.534144,15,2,,146.206,,,,,177.648,,,,,,,,,,,,,,,,,,,
4120,20009,55099292010661,2002,47.032364,-88.449099,61,2,,,125.299,,,,,145.863,,,,,,,,,,,,,,,,,,
4121,20009,55299648010661,2002,45.017729,-86.104304,89,2,,,118.603,,,,,136.049,,,,,,,,,,,,,,,,,,
4122,20009,55493208010661,2002,45.877999,-87.666759,109,2,,,39.334,,,,,53.627,,,,,,,,,,,,,,,,,,
4123,20010,107859851010661,2009,42.163335,-83.204611,163,2,,,,,,,,,,2.19,,,,,3.722,,,,,,,,,,,
4124,20010,100192837010661,2005,45.730901,-87.674475,109,2,,,,,,92.601,,,,,,,,,,,112.74,,,,,,,,,
4125,20010,55396282010661,2001,43.610887,-86.159109,127,2,,62.365,,,,,70.693,,,,,,,,,,,,,,,,,,,
4126,20010,54755124010661,2002,44.909567,-83.868297,7,2,,,20.184,,,,,37.157,,,,,,,,,,,,,,,,,,
4127,20011,55973530010661,2003,45.305536,-83.937714,141,2,,,,5.171,,,,,,,,,,,,,,,,,53.087,,,,,
4128,20011,89691840010661,2004,46.371312,-89.267837,131,2,,,,,102.018,,,,,,,,,,,,,,,,,147.678,,,,
4129,20011,54554433010661,2000,42.500243,-86.043649,5,2,127.612,,,,,145.162,,,,,,,,,,,,,,,,,,,,
4130,20011,54621310010661,2000,46.02525,-87.007286,41,2,34.682,,,,,58.438,,,,,,,,,,,,,,,,,,,,
4131,20011,54975193010661,2000,46.393009,-87.934164,103,2,151.298,,,,,156.77,,,,,,,,,,,,,,,,,,,,
4132,20011,54732893010661,2001,43.962112,-84.90236,35,2,,41.31,,,,,48.865,,,,,,,,,,,,,,,,,,,
4133,20011,55347434010661,2002,46.187609,-85.22214,97,2,,,19.312,,,,,24.053,,,,,,,,,,,,,,,,,,
4134,20011,55239633010661,2002,44.595212,-85.252073,79,2,,,109.509,,,,,,,,,,,,,,,,,,,,,,,9.958
4135,20011,15721913020004,2013,43.689778,-84.420418,111,2,,,,,,,,,,,,,,1.319,,,,,,4.62,,,,,,
4136,20012,54774986010661,2002,46.827741,-88.096298,13,2,,,127.377,,,,,,,,,,,,,,,,122.388,,,,,,,
4137,20012,55401487010661,2001,43.54705,-86.448283,127,2,,78.402,,,,,,,,,,66.036,,,,,,,,,,,,,,
4138,20012,15722284020004,2013,41.962268,-86.55334,21,2,,,,,,,,,,,,,,6.684,,,,,,,14.033,,,,,
4139,20012,55031232010661,2001,48.109426,-88.588479,83,2,,23.581,,,,,65.36,,,,,,,,,,,,,,,,,,,
4140,20012,55632226010661,2001,42.848189,-83.938463,155,2,,55.013,,,,,72.848,,,,,,,,,,,,,,,,,,,
4141,20012,54875248010661,2002,45.968383,-83.800556,33,2,,,79.481,,,,,87.018,,,,,,,,,,,,,,,,,,
4142,20012,54901748010661,2002,44.087825,-84.842458,35,2,,,5.56,,,,,18.987,,,,,,,,,,,,,,,,,,
4143,20012,55028792010661,2002,46.374378,-90.058173,53,2,,,0.734,,,,,1.184,,,,,,,,,,,,,,,,,,
4144,20012,55738311010661,2002,44.958877,-84.708931,137,2,,,69.547,,,,,34.468,,,,,,,,,,,,,,,,,,
4145,20012,55578602010661,2002,44.856081,-84.288555,119,2,,,137.007,,,,,149.14,,,,,,,,,,,,,,,,,,
4146,20013,102106060010661,2008,43.675793,-84.235393,111,2,,,,,,,,,87.323,,,,,101.592,,,,,,,,,,,,
4147,20013,54575574010661,2000,44.567272,-85.956531,19,2,66.302,,,,,72.63,,,,,,,,,,,,,,,,,,,,
4148,20013,55175812010661,2000,43.221694,-86.074299,121,2,33.885,,,,,34.261,,,,,,,,,,,,,,,,,,,,
4149,20013,62218982010661,2000,44.190857,-85.583086,165,2,55.848,,,,,61.192,,,,,,,,,,,,,,,,,,,,
4150,20013,54872493010661,2001,43.198138,-84.402189,57,2,,25.485,,,,,36.029,,,,,,,,,,,,,,,,,,,
4151,20013,54743231010661,2001,44.516772,-84.602535,39,2,,168.888,,,,,178.498,,,,,,,,,,,,,,,,,,,
4152,20013,54821907010661,2002,45.628724,-85.50138,29,2,,,114.598,,,,,97.512,,,,,,,,,,,,,,,,,,
4153,20013,55011904010661,2002,44.021393,-84.233069,51,2,,,39.168,,,,,46.834,,,,,,,,,,,,,,,,,,
4154,20013,55272108010661,2002,47.877457,-89.205541,83,2,,,79.684,,,,,84.816,,,,,,,,,,,,,,,,,,
4155,20013,55358569010661,2002,46.027333,-85.668206,97,2,,,79.642,,,,,114.574,,,,,,,,,,,,,,,,,,
4156,20014,54790658010661,2000,44.755775,-85.175816,79,2,92.178,,,,,98.75,,,,,,,,,,,,,,,,,,,,
4157,20014,62256377010661,2000,42.404316,-85.992576,159,2,34.44,,,,,45.42,,,,,,,,,,,,,,,,,,,,
4158,20014,54946728010661,2002,46.056367,-87.232004,41,2,,,68.262,,,,,75.856,,,,,,,,,,,,,,,,,,
4159,20014,54973221010661,2002,45.991744,-87.659476,43,2,,,24.436,,,,,18.92,,,,,,,,,,,,,,,,,,
4160,20014,55386019010661,2002,44.500237,-85.933599,101,2,,,343.297,,,,,290.005,,,,,,,,,,,,,,,,,,
4161,20014,55540727010661,2002,44.500367,-85.018258,113,2,,,75.873,,,,,85.292,,,,,,,,,,,,,,,,,,
4162,20015,54962465010661,2002,45.941055,-86.937992,41,2,,,70.233,,,,,,,,,,,,,,,,,6.359,,,,,,
4163,20015,54762507010661,2002,44.954934,-85.109366,9,2,,,185.838,,,,,169.965,,,,,,,,,,,,,,,,,,
4164,20015,54826259010661,2003,44.77011,-83.886011,1,2,,,,91.475,,,,,,,,,,,,,,,,16.127,,,,,,
4165,20016,102105859010661,2008,42.163501,-84.274917,75,2,,,,,,,,,1.943,,,,,8.581,,,,,,,,,,,,
4166,20016,54572616010661,2000,42.636412,-85.360204,15,2,170.231,,,,,198.167,,,,,,,,,,,,,,,,,,,,
4167,20016,54584006010661,2000,45.147366,-84.817816,29,2,34.707,,,,,39.658,,,,,,,,,,,,,,,,,,,,
4168,20016,54835622010661,2000,43.237751,-83.225614,87,2,130.819,,,,,139.815,,,,,,,,,,,,,,,,,,,,
4169,20016,54691588010661,2001,45.218888,-84.526789,31,2,,143.965,,,,,162.994,,,,,,,,,,,,,,,,,,,
4170,20016,54815632010661,2001,44.079077,-84.184381,51,2,,108.793,,,,,140.293,,,,,,,,,,,,,,,,,,,
4171,20016,54994755010661,2002,45.629992,-84.755254,47,2,,,125.993,,,,,127.63,,,,,,,,,,,,,,,,,,
4172,20016,55219875010661,2002,43.614469,-85.049759,73,2,,,54.739,,,,,80.806,,,,,,,,,,,,,,,,,,
4173,20016,55779011010661,2002,44.162681,-84.762497,143,2,,,32.767,,,,,37.769,,,,,,,,,,,,,,,,,,
4174,20016,55518810010661,2002,45.70021,-87.676756,109,2,,,87.576,,,,,94.062,,,,,,,,,,,,,,,,,,
4175,20017,55718033010661,2003,45.813378,-87.652679,109,2,,,,92.99,,,,,97.082,,,,,,,,,,,,,,,,,
4176,20017,170071757020004,2015,44.716483,-86.176341,19,2,,,,,,,,,,,,,,,,2.246,,,,,,,3.966,,,
4177,20017,102105715010661,2008,42.677674,-83.838763,93,2,,,,,,,,,2.036,,,,,,,,,,,,5.574,,,,,
4178,20017,54644657010661,2000,45.918014,-87.925871,43,2,59.117,,,,,74.358,,,,,,,,,,,,,,,,,,,,
4179,20017,54844699010661,2000,45.183171,-85.578446,89,2,228.807,,,,,233.94,,,,,,,,,,,,,,,,,,,,
4180,20017,55037713010661,2000,43.781729,-85.522745,107,2,113.978,,,,,103.761,,,,,,,,,,,,,,,,,,,,
4181,20017,54753189010661,2002,45.023421,-83.60541,7,2,,,135.151,,,,,136.884,,,,,,,,,,,,,,,,,,
4182,20018,107860382010661,2009,44.021676,-83.860462,11,2,,,,,,,,,,59.609,,,,,,0.505,,,,,,,,,,
4183,20018,54580496010661,2000,42.206596,-84.813716,25,2,4.346,,,,,8.259,,,,,,,,,,,,,,,,,,,,
4184,20018,54584510010661,2000,45.283093,-84.919244,29,2,112.143,,,,,119.303,,,,,,,,,,,,,,,,,,,,
4185,20018,54620229010661,2000,46.081143,-86.800611,41,2,85.083,,,,,73.34,,,,,,,,,,,,,,,,,,,,
4186,20018,62219386010661,2000,44.241586,-85.347496,165,2,23.458,,,,,43.227,,,,,,,,,,,,,,,,,,,,
4187,20018,54820082010661,2001,46.62089,-90.136202,53,2,,227.518,,,,,256.532,,,,,,,,,,,,,,,,,,,
4188,20018,54804885010661,2001,45.3616,-85.086177,47,2,,56.901,,,,,55.981,,,,,,,,,,,,,,,,,,,
4189,20018,55058196010661,2001,42.985139,-83.379518,87,2,,97.23,,,,,73.214,,,,,,,,,,,,,,,,,,,
4190,20018,55320664010661,2001,43.509693,-84.414489,111,2,,44.379,,,,,79.847,,,,,,,,,,,,,,,,,,,
4191,20018,55326340010661,2001,44.497234,-85.179667,113,2,,39.344,,,,,61.133,,,,,,,,,,,,,,,,,,,
4192,20018,55385909010661,2002,44.496659,-85.950789,101,2,,,6.127,,,,,11.568,,,,,,,,,,,,,,,,,,
4193,20019,89643130010661,2004,45.571993,-84.20772,141,2,,,,,61.19,,,,,86.835,,,,,,,,,,,,,,,,
4194,20019,234192950020004,2015,43.267962,-86.247677,121,2,,,,,,,,,,,,,,,,44.212,,,,,,,41.564,,,
4195,20019,89612600010661,2004,42.933428,-83.180946,87,2,,,,,169.532,,,,,201.091,,,,,,,,,,,,,,,,
4196,20019,54556105010661,2000,45.113257,-83.594548,7,2,58.961,,,,,82.297,,,,,,,,,,,,,,,,,,,,
4197,20019,54583852010661,2000,45.133679,-84.753613,29,2,177.903,,,,,200.755,,,,,,,,,,,,,,,,,,,,
4198,20019,54560843010661,2000,44.952182,-84.895361,9,2,15.366,,,,,17.768,,,,,,,,,,,,,,,,,,,,
4199,20019,54611864010661,2000,44.722871,-84.382856,39,2,39.785,,,,,42.943,,,,,,,,,,,,,,,,,,,,
4200,20019,55476356010661,2001,44.851371,-84.233672,135,2,,17.879,,,,,47.53,,,,,,,,,,,,,,,,,,,
4201,20020,15722285020004,2013,41.898576,-86.602189,21,2,,,,,,,,,,,,,,40.944,,,,,,,28.852,,,,,
4202,20020,54557981010661,2000,44.959195,-83.805187,7,2,59.998,,,,,56.024,,,,,,,,,,,,,,,,,,,,
4203,20020,54656886010661,2000,45.475947,-84.898049,47,2,325.007,,,,,254.098,,,,,,,,,,,,,,,,,,,,
4204,20020,55136778010661,2000,43.270181,-85.265629,117,2,4.054,,,,,22.93,,,,,,,,,,,,,,,,,,,,
4205,20020,55467707010661,2001,44.046135,-85.199999,133,2,,68.592,,,,,84.494,,,,,,,,,,,,,,,,,,,
4206,20020,55529102010661,2002,43.656748,-84.463148,111,2,,,79.703,,,,,,,,,,,,,,,,,34.242,,,,,,
4207,20021,55137497010661,2001,46.087265,-85.628485,97,2,,149.209,,,,,,,,,,,,,,,,56.05,,,,,,,,
4208,20021,89647905010661,2004,44.355785,-84.578797,143,2,,,,,36.486,,,,,47.369,,,,,,,,,,,,,,,,
4209,20021,107861828010661,2009,45.268988,-85.225309,29,2,,,,,,,,,,2.041,,,,,0.749,,,,,,,,,,,
4210,20021,55597323010661,2002,43.395196,-85.89533,123,2,,,67.553,,,,,73.156,,,,,,,,,,,,,,,,,,
4211,20021,55386837010661,2000,41.971144,-85.308905,149,2,80.789,,,,,97.579,,,,,,,,,,,,,,,,,,,,
4212,20021,54813372010661,2002,42.3597,-85.091576,25,2,,,160.038,,,,,178.431,,,,,,,,,,,,,,,,,,
4213,20021,55257970010661,2002,47.386521,-88.02219,83,2,,,183.058,,,,,180.693,,,,,,,,,,,,,,,,,,
4214,20021,102507270010661,2007,42.120692,-83.317281,163,2,,,,,,,,45.583,,,,,,,,,,,77.937,,,,,,,
4215,20021,55573385010661,2002,45.096706,-84.225528,119,2,,,30.285,,,,,41.443,,,,,,,,,,,,,,,,,,
4216,20021,60128769010661,2002,46.166065,-86.280599,153,2,,,84.998,,,,,88.268,,,,,,,,,,,,,,,,,,
4217,20022,54674671010661,2000,46.308093,-89.893849,53,2,63.582,,,,,74.182,,,,,,,,,,,,,,,,,,,,
4218,20022,55168798010661,2002,46.331466,-88.518252,71,2,,,79.965,,,,,83.743,,,,,,,,,,,,,,,,,,
4219,20022,60176440010661,2002,42.383428,-86.087296,159,2,,,65.492,,,,,85.369,,,,,,,,,,,,,,,,,,
4220,20023,54680532010661,2001,41.849094,-85.841112,27,2,,48.367,,,,,59.596,,,,,,,,,,,,,,,,,,,
4221,20023,102507105010661,2007,43.18002,-82.620226,151,2,,,,,,,,2.232,,,,,4.595,,,,,,,,,,,,,
4222,20023,54594467010661,2000,46.347738,-84.56481,33,2,3.103,,,,,3.641,,,,,,,,,,,,,,,,,,,,
4223,20023,54807754010661,2000,47.44096,-88.177895,83,2,129.06,,,,,140.678,,,,,,,,,,,,,,,,,,,,
4224,20023,55224575010661,2000,43.631952,-86.530572,127,2,10.347,,,,,16.313,,,,,,,,,,,,,,,,,,,,
4225,20023,54711551010661,2002,44.652692,-83.533351,1,2,,,72.828,,,,,73.669,,,,,,,,,,,,,,,,,,
4226,20023,54908025010661,2002,43.871213,-84.618439,35,2,,,91.311,,,,,94.023,,,,,,,,,,,,,,,,,,
4227,20023,55473554010661,2002,43.920361,-86.189261,105,2,,,151.986,,,,,197.053,,,,,,,,,,,,,,,,,,
4228,20023,55798157010661,2002,42.836492,-82.715595,147,2,,,257.232,,,,,280.053,,,,,,,,,,,,,,,,,,
4229,20024,55443518010661,2003,44.006346,-85.828411,85,2,,,,34.95,,,,,52.852,,,,,,,,,,,,,,,,,
4230,20024,54556304010661,2000,45.113879,-83.498284,7,2,107.45,,,,,114.237,,,,,,,,,,,,,,,,,,,,
4231,20024,55107394010661,2000,43.566284,-84.594123,111,2,55.715,,,,,70.369,,,,,,,,,,,,,,,,,,,,
4232,20024,55400760010661,2000,46.356323,-86.348891,153,2,13.814,,,,,15.845,,,,,,,,,,,,,,,,,,,,
4233,20024,54686119010661,2001,45.724523,-84.676295,31,2,,64.955,,,,,52.24,,,,,,,,,,,,,,,,,,,
4234,20024,54670024010661,2001,44.658983,-86.052969,19,2,,167.547,,,,,181.077,,,,,,,,,,,,,,,,,,,
4235,20024,55027886010661,2001,47.263903,-88.221197,83,2,,108.555,,,,,133.183,,,,,,,,,,,,,,,,,,,
4236,20024,54663695010661,2001,42.605796,-85.205744,15,2,,100.012,,,,,104.659,,,,,,,,,,,,,,,,,,,
4237,20024,55290106010661,2001,45.653849,-87.53299,109,2,,85.084,,,,,87.446,,,,,,,,,,,,,,,,,,,
4238,20024,54708759010661,2002,44.782992,-83.807661,1,2,,,82.442,,,,,119.576,,,,,,,,,,,,,,,,,,
4239,20024,54822444010661,2002,45.257594,-85.003647,29,2,,,273.474,,,,,310.692,,,,,,,,,,,,,,,,,,
4240,20024,55221161010661,2002,43.538938,-84.612776,73,2,,,19.084,,,,,10.162,,,,,,,,,,,,,,,,,,
4241,20024,55322164010661,2002,46.456769,-85.74428,95,2,,,236.272,,,,,218.866,,,,,,,,,,,,,,,,,,
4242,20024,55240277010661,2002,44.536743,-85.272891,79,2,,,48.01,,,,,41.66,,,,,,,,,,,,,,,,,,
4243,20024,55780930010661,2002,44.177703,-84.416688,143,2,,,41.072,,,,,43.116,,,,,,,,,,,,,,,,,,
4244,20025,89694882010661,2004,44.613675,-84.173423,135,2,,,,,29.827,,,,,,,,,,,,,,,,,,49.312,,,
4245,20025,168977059010661,2010,42.888383,-82.656647,147,2,,,,,,,,,,,4.386,,,,,,2.271,,,,,,,,,
4246,20025,54561432010661,2000,44.865973,-85.004988,9,2,148.334,,,,,152.64,,,,,,,,,,,,,,,,,,,,
4247,20025,55200743010661,2000,43.392319,-85.747864,123,2,116.058,,,,,129.912,,,,,,,,,,,,,,,,,,,,
4248,20025,54981877010661,2000,46.276885,-88.090297,103,2,30.491,,,,,40.479,,,,,,,,,,,,,,,,,,,,
4249,20025,54883707010661,2001,47.063564,-88.885971,61,2,,198.929,,,,,221.387,,,,,,,,,,,,,,,,,,,
4250,20025,54681949010661,2001,45.214781,-84.908462,29,2,,111.057,,,,,131.807,,,,,,,,,,,,,,,,,,,
4251,20025,54744505010661,2001,44.681924,-84.787133,39,2,,73.364,,,,,27.352,,,,,,,,,,,,,,,,,,,
4252,20025,55244299010661,2002,44.735202,-85.301207,79,2,,,170.01,,,,,206.521,,,,,,,,,,,,,,,,,,
4253,20026,89869797010661,2004,44.840014,-85.90582,89,2,,,,,262.6,,,,,,,,,,354.029,,,,,,,,,,,
4254,20026,55312504010661,2003,46.521885,-88.704556,61,2,,,,89.47,,,,,,,,,,101.974,,,,,,,,,,,,
4255,20026,247007388010661,2012,43.117254,-82.653299,147,2,,,,,,,,,,,,,50.169,,,,,,61.071,,,,,,,
4256,20026,54573131010661,2000,42.432091,-85.127602,15,2,88.766,,,,,89.512,,,,,,,,,,,,,,,,,,,,
4257,20026,54578516010661,2000,42.061373,-84.894919,23,2,36.881,,,,,53.675,,,,,,,,,,,,,,,,,,,,
4258,20026,55106405010661,2000,43.622815,-84.502707,111,2,77.612,,,,,80.276,,,,,,,,,,,,,,,,,,,,
4259,20026,54576383010661,2000,42.149381,-86.42793,21,2,73.838,,,,,75.137,,,,,,,,,,,,,,,,,,,,
4260,20026,54652790010661,2001,46.571291,-88.570084,13,2,,129.428,,,,,129.873,,,,,,,,,,,,,,,,,,,
4261,20026,54686386010661,2001,45.663873,-84.614221,31,2,,118.232,,,,,126.509,,,,,,,,,,,,,,,,,,,
4262,20026,55409952010661,2001,44.268023,-83.886014,129,2,,152.244,,,,,158.468,,,,,,,,,,,,,,,,,,,
4263,20026,54767816010661,2002,44.089878,-83.979231,11,2,,,238.916,,,,,243.205,,,,,,,,,,,,,,,,,,
4264,20026,55216938010661,2002,43.78619,-84.994223,73,2,,,140.503,,,,,153.539,,,,,,,,,,,,,,,,,,
4265,20026,55303036010661,2002,42.043397,-84.305187,91,2,,,100.334,,,,,105.893,,,,,,,,,,,,,,,,,,
4266,20027,54577397010661,2000,41.870729,-86.377421,21,2,21.049,,,,,30.889,,,,,,,,,,,,,,,,,,,,
4267,20027,54664831010661,2000,44.02785,-84.251679,51,2,71.785,,,,,68.757,,,,,,,,,,,,,,,,,,,,
4268,20027,54575834010661,2000,44.564277,-86.044619,19,2,4.963,,,,,11.237,,,,,,,,,,,,,,,,,,,,
4269,20027,54733965010661,2000,44.471479,-83.473217,69,2,116.854,,,,,116.065,,,,,,,,,,,,,,,,,,,,
4270,20027,54628421010661,2001,42.654902,-85.907861,5,2,,111.739,,,,,107.816,,,,,,,,,,,,,,,,,,,
4271,20027,54754350010661,2001,45.910783,-87.258918,41,2,,24.34,,,,,35.661,,,,,,,,,,,,,,,,,,,
4272,20027,55544183010661,2001,45.238372,-83.451763,141,2,,7.948,,,,,3.967,,,,,,,,,,,,,,,,,,,
4273,20027,102508515010661,2007,45.045377,-84.496801,137,2,,,,,,,,138.763,,,,,,,,,,,,,,,,,,117.864
4274,20027,55542965010661,2002,44.393844,-85.270486,113,2,,,9.939,,,,,12.074,,,,,,,,,,,,,,,,,,
4275,20027,247006347010661,2012,42.801899,-83.322667,125,2,,,,,,,,,,,,,348.404,,,,,,,414.538,,,,,,
4276,20028,54699668010661,2000,41.953016,-84.623518,59,2,88.001,,,,,96.599,,,,,,,,,,,,,,,,,,,,
4277,20028,54642843010661,2000,46.060933,-87.874169,43,2,4.834,,,,,13.927,,,,,,,,,,,,,,,,,,,,
4278,20028,54897489010661,2001,46.991987,-88.853309,61,2,,224.281,,,,,228.936,,,,,,,,,,,,,,,,,,,
4279,20028,55067453010661,2001,44.962997,-85.644676,89,2,,122.31,,,,,92.922,,,,,,,,,,,,,,,,,,,
4280,20028,54722419010661,2002,46.6186,-85.88769,3,2,,,117.124,,,,,134.306,,,,,,,,,,,,,,,,,,
4281,20028,54935075010661,2002,45.909852,-87.350279,41,2,,,94.949,,,,,91.728,,,,,,,,,,,,,,,,,,
4282,20029,375683826489998,2017,43.539657,-85.74404,123,2,,,,,,,,,,,,,,,,,,0.925,,,,,,,1.791,
4283,20029,55584934010661,2003,42.840069,-82.952809,99,2,,,,90.247,,,,,,,,,,139.699,,,,,,,,,,,,
4284,20029,55707938010661,2002,43.87224,-85.404264,133,2,,,55.885,,,,,,,,,,39.124,,,,,,,,,,,,,
4285,20029,55565015010661,2001,44.180761,-84.458726,143,2,,82.039,,,,,86.652,,,,,,,,,,,,,,,,,,,
4286,20029,54574697010661,2000,44.72584,-85.966973,19,2,45.063,,,,,60.682,,,,,,,,,,,,,,,,,,,,
4287,20029,54893405010661,2000,46.221701,-85.343721,97,2,18.585,,,,,19.097,,,,,,,,,,,,,,,,,,,,
4288,20029,54799151010661,2002,43.88525,-84.16025,17,2,,,164.71,,,,,188.932,,,,,,,,,,,,,,,,,,
4289,20029,55386466010661,2002,44.461871,-85.819439,101,2,,,6.364,,,,,23.49,,,,,,,,,,,,,,,,,,
4290,20029,58036717010661,2003,43.444948,-83.294417,157,2,,,,90.656,,,,,103.103,,,,,,,,,,,,,,,,,
4291,20030,102510030010661,2007,46.86672,-88.783268,61,2,,,,,,,,195.895,,,,,219.405,,,,,,,,,,,,,
4292,20030,89853081010661,2004,43.785092,-84.158652,17,2,,,,,35.138,,,,,,,,,,,,,,,,,,123.151,,,
4293,20030,54700529010661,2000,41.895998,-84.768821,59,2,124.942,,,,,136.394,,,,,,,,,,,,,,,,,,,,
4294,20030,54863625010661,2000,46.597779,-85.363253,95,2,85.718,,,,,52.98,,,,,,,,,,,,,,,,,,,,
4295,20030,54788418010661,2000,44.817071,-85.111571,79,2,118.095,,,,,124.486,,,,,,,,,,,,,,,,,,,,
4296,20030,55068653010661,2001,44.785018,-85.818021,89,2,,27.223,,,,,36.037,,,,,,,,,,,,,,,,,,,
4297,20030,55333143010661,2001,44.462632,-85.227152,113,2,,110.132,,,,,148.054,,,,,,,,,,,,,,,,,,,
4298,20030,55715976010661,2002,44.636071,-84.261369,135,2,,,54.372,,,,,61.413,,,,,,,,,,,,,,,,,,
4299,20031,300163806489998,2016,43.833113,-84.975156,35,2,,,,,,,,,,,,,,,,,16.197,,,,,,,16.742,,
