PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha
237,24135120010900,2002,48.400281,-118.774028,19,3,,148.217,,,,,,,,,,174.908,,,,,,,,,,122.069
238,24135336010900,2002,48.400066,-118.402411,19,3,,131.184,,,,,,,,,,140.752,,,,,,,,,,150.035
239,24135615010900,2002,48.452569,-118.405889,19,3,,103.792,,,,,,,,,,107.747,,,,,,,,,,165.079
240,24135843010900,2002,48.556084,-118.762183,19,3,,43.893,,,,,,,,,,46.496,,,,,,,,,,54.222
241,24135965010900,2002,48.572412,-118.431364,19,3,,49.855,,,,,,,,,,67.609,,,,,,,,,,84.336
242,24136264010900,2002,48.607575,-118.279441,19,3,,105.148,,,,,,,,,,130.905,,,,,,,,,,136.851
243,24136537010900,2002,48.731732,-118.79251,19,3,,161.638,,,,,,,,,,158.34,,,,,,,,,,73.307
244,24136822010900,2002,48.693169,-118.622926,19,2,,81.438,,,,,,,,,,109.038,,,,,,,,,,
245,24136970010900,2002,48.742873,-118.459431,19,2,,106.964,,,,,,,,,,94.27,,,,,,,,,,
246,24137524010900,2002,48.812006,-118.259784,19,3,,246.148,,,,,,,,,,277.391,,,,,,,,,,215.911
247,24138095010900,2002,48.916822,-118.487122,19,3,,183.136,,,,,,,,,,202.25,,,,,,,,,,173.58
248,24138390010900,2002,48.958714,-118.326425,19,3,,146.883,,,,,,,,,,60.164,,,,,,,,,,58.087
249,24138842010900,2002,46.220315,-117.651991,13,2,,67.222,,,,,,,,,,,,,,,,,,,,100.747
250,24139157010900,2002,46.153278,-117.441621,23,2,,65.792,,,,,,,,,,50.309,,,,,,,,,,
251,24139398010900,2002,46.332979,-117.473704,23,2,,11.253,,,,,,,,,,31.346,,,,,,,,,,
252,24140501010900,2002,46.909601,-123.504556,27,2,,109.481,,,,,,,,,,162.29,,,,,,,,,,
253,24140680010900,2002,46.93518,-123.674965,27,3,,81.181,,,,,,,,,,175.126,,,,,,,,,,271.753
254,24141321010900,2002,47.058466,-124.054436,27,2,,69.404,,,,,,,,,,,,,,,,,,,,103.632
255,24141683010900,2002,47.084371,-123.513091,27,2,,0.804,,,,,,,,,,59.607,,,,,,,,,,
256,24142021010900,2002,47.086285,-123.747473,27,3,,44.664,,,,,,,,,,121.52,,,,,,,,,,183.068
257,24142232010900,2002,47.181391,-123.89887,27,3,,0.9,,,,,,,,,,74.019,,,,,,,,,,156.069
258,24142911010900,2002,47.273948,-123.74457,27,2,,414.426,,,,,,,,,,,,,,,,,,,,159.142
259,24143105010900,2002,47.326128,-123.960215,27,2,,106.059,,,,,,,,,,,,,,,,,,,,200.395
260,24143306010900,2002,47.344028,-123.943647,27,2,,253.815,,,,,,,,,,,,,,,,,,,,59.18
261,24143523010900,2002,47.382658,-124.103768,27,2,,492.747,,,,,,,,,,,,,,,,,,,,143.155
262,24143771010900,2002,47.432623,-123.763728,27,3,,331.329,,,,,,,,,,316.854,,,,,,,,,,210.44
263,24143992010900,2002,47.379638,-123.62455,27,3,,370.652,,,,,,,,,,385.785,,,,,,,,,,320.765
264,24144528010900,2002,47.473988,-124.325602,27,3,,3.229,,,,,,,,,,9.971,,,,,,,,,,27.857
265,24144773010900,2002,47.512526,-123.978153,27,3,,444.252,,,,,,,,,,425.959,,,,,,,,,,422.928
266,24144992010900,2002,47.521311,-124.255899,27,3,,20.819,,,,,,,,,,44.211,,,,,,,,,,63.808
267,24145147010900,2002,47.520357,-124.170944,27,3,,170.55,,,,,,,,,,68.356,,,,,,,,,,87.049
268,24145502010900,2002,47.553667,-123.636466,31,3,,50.812,,,,,,,,,,23.159,,,,,,,,,,61.612
269,24145628010900,2002,47.572519,-123.842972,31,3,,457.817,,,,,,,,,,491.524,,,,,,,,,,553.893
270,24145995010900,2002,47.62114,-123.436619,31,3,,722.48,,,,,,,,,,760.87,,,,,,,,,,746.113
271,24146243010900,2002,47.624575,-123.115611,31,3,,157.771,,,,,,,,,,152.179,,,,,,,,,,140.984
272,24146474010900,2002,47.644029,-122.973697,31,3,,0.462,,,,,,,,,,22.978,,,,,,,,,,115.775
273,24146682010900,2002,47.671377,-124.036524,31,3,,468.532,,,,,,,,,,477.168,,,,,,,,,,488.251
274,24146892010900,2002,47.676525,-122.941587,31,3,,6.99,,,,,,,,,,50.902,,,,,,,,,,162.134
275,24147043010900,2002,47.695959,-124.210112,31,2,,218.231,,,,,,,,,,344.66,,,,,,,,,,
276,24147565010900,2002,47.775351,-122.952664,31,3,,139.878,,,,,,,,,,209.626,,,,,,,,,,275.774
277,24147975010900,2002,47.820688,-124.394581,31,3,,522.64,,,,,,,,,,601.762,,,,,,,,,,559.286
278,24148207010900,2002,47.815652,-122.797701,31,3,,56.3,,,,,,,,,,100.179,,,,,,,,,,200.922
279,24148518010900,2002,47.826686,-124.052389,31,3,,150.849,,,,,,,,,,249.822,,,,,,,,,,344.355
280,24148755010900,2002,47.871152,-123.881454,31,3,,596.056,,,,,,,,,,318.305,,,,,,,,,,217.846
281,24148990010900,2002,47.997951,-122.841039,31,2,,18.791,,,,,,,,,,124.459,,,,,,,,,,
282,24149217010900,2002,47.216418,-121.793909,33,3,,91.52,,,,,,,,,,171.524,,,,,,,,,,269.303
283,24149445010900,2002,47.254221,-121.971156,33,2,,191.138,,,,,,,,,,228.501,,,,,,,,,,
284,24149614010900,2002,47.270695,-121.434049,33,3,,143.94,,,,,,,,,,229.872,,,,,,,,,,253.892
285,24149957010900,2002,47.428273,-121.990973,33,2,,14.071,,,,,,,,,,42.782,,,,,,,,,,
286,24150101010900,2002,47.376374,-121.783681,33,3,,213.272,,,,,,,,,,246.141,,,,,,,,,,266.016
287,24150326010900,2002,47.399305,-121.483832,33,3,,42.676,,,,,,,,,,62.847,,,,,,,,,,73.544
288,24150481010900,2002,47.429669,-121.644515,33,3,,74.713,,,,,,,,,,92.402,,,,,,,,,,104.248
289,24150792010900,2002,47.515231,-121.436916,33,3,,398.529,,,,,,,,,,418.734,,,,,,,,,,426.674
290,24151150010900,2002,47.567487,-121.506157,33,3,,34.766,,,,,,,,,,42.402,,,,,,,,,,46.399
291,24151234010900,2002,47.598672,-121.666097,33,3,,104.596,,,,,,,,,,258.026,,,,,,,,,,380.741
292,24151506010900,2002,47.726067,-121.857321,33,3,,205.606,,,,,,,,,,128.843,,,,,,,,,,142.713
293,24151714010900,2002,47.726072,-122.074473,33,3,,386.638,,,,,,,,,,398.046,,,,,,,,,,437.524
294,24151898010900,2002,47.768914,-121.714469,33,3,,64.114,,,,,,,,,,154.321,,,,,,,,,,243.889
295,24152069010900,2002,47.76205,-121.64794,33,3,,39.071,,,,,,,,,,55.414,,,,,,,,,,74.497
296,24152241010900,2002,47.501424,-122.541086,35,3,,337.732,,,,,,,,,,253.003,,,,,,,,,,308.424
297,24152479010900,2002,47.499584,-122.766283,35,3,,0.385,,,,,,,,,,1.46,,,,,,,,,,4.717
298,24152642010900,2002,47.594967,-122.898683,35,3,,163.587,,,,,,,,,,169.797,,,,,,,,,,174.469
299,24153161010900,2002,47.795552,-122.609399,35,2,,5.727,,,,,,,,,,84.288,,,,,,,,,,
300,24153398010900,2002,46.982713,-120.87793,37,3,,37.035,,,,,,,,,,39.803,,,,,,,,,,87.944
301,24153555010900,2002,47.068399,-120.940831,37,3,,154.302,,,,,,,,,,193.78,,,,,,,,,,199.967
302,24153837010900,2002,47.098149,-121.048694,37,3,,156.756,,,,,,,,,,182.581,,,,,,,,,,155.486
303,24154066010900,2002,47.142614,-121.239364,37,2,,60.157,,,,,,,,,,93.731,,,,,,,,,,
304,24154282010900,2002,47.174298,-120.354225,37,2,,56.383,,,,,,,,,,,,,,,,,,,,37.677
305,24154415010900,2002,47.174017,-120.512291,37,3,,170.656,,,,,,,,,,218.594,,,,,,,,,,200.495
306,24154669010900,2002,47.318087,-121.261606,37,3,,20.84,,,,,,,,,,193.168,,,,,,,,,,146.068
307,24155165010900,2002,47.311217,-120.946391,37,3,,266.039,,,,,,,,,,315.901,,,,,,,,,,303.585
308,24155744010900,2002,47.419276,-121.119147,37,3,,80.312,,,,,,,,,,54.651,,,,,,,,,,69.762
309,24156119010900,2002,47.464121,-121.298592,37,3,,10.839,,,,,,,,,,25.603,,,,,,,,,,22.069
310,24156401010900,2002,47.485525,-120.965955,37,3,,8.823,,,,,,,,,,13.118,,,,,,,,,,14.845
311,24156639010900,2002,45.782842,-121.495792,39,2,,162.039,,,,,,,,,,235.243,,,,,,,,,,
312,24156837010900,2002,45.775266,-121.150794,39,3,,167.966,,,,,,,,,,166.629,,,,,,,,,,184.441
313,24157109010900,2002,45.921648,-121.559004,39,2,,191.18,,,,,,,,,,289.872,,,,,,,,,,
314,24157333010900,2002,45.983492,-121.363289,39,2,,87.672,,,,,,,,,,,,,,,,,,,,110.823
315,24157483010900,2002,45.960052,-121.226822,39,3,,87.622,,,,,,,,,,117.8,,,,,,,,,,133.615
316,24157666010900,2002,46.016266,-121.048934,39,2,,67.258,,,,,,,,,,93.149,,,,,,,,,,
317,24157821010900,2002,45.991194,-120.856306,39,3,,77.88,,,,,,,,,,65.75,,,,,,,,,,110.661
318,24157971010900,2002,45.985666,-120.511808,39,2,,68.954,,,,,,,,,,106.111,,,,,,,,,,
319,24158339010900,2002,46.041198,-120.391493,39,3,,108.043,,,,,,,,,,134.123,,,,,,,,,,31.951
320,24158488010900,2002,46.397588,-122.492985,41,3,,56.952,,,,,,,,,,84.304,,,,,,,,,,121.889
321,24158617010900,2002,46.393573,-121.962616,41,3,,454.805,,,,,,,,,,517.469,,,,,,,,,,582.058
322,24159360010900,2002,46.414998,-121.642553,41,3,,183.475,,,,,,,,,,182.962,,,,,,,,,,203.366
323,24159666010900,2002,46.459456,-123.043349,41,2,,6.314,,,,,,,,,,,,,,,,,,,,227.138
324,24159855010900,2002,46.488796,-121.47215,41,3,,380.064,,,,,,,,,,427.205,,,,,,,,,,389.48
325,24160135010900,2002,46.487315,-123.240932,41,2,,329.006,,,,,,,,,,402.303,,,,,,,,,,
326,24160442010900,2002,46.489892,-122.717296,41,3,,114.836,,,,,,,,,,134.351,,,,,,,,,,110.928
327,24160723010900,2002,46.491762,-122.368502,41,2,,157.134,,,,,,,,,,,,,,,,,,,,225.729
328,24160953010900,2002,46.534104,-121.997017,41,3,,191.186,,,,,,,,,,192.801,,,,,,,,,,182.075
329,24161169010900,2002,46.568796,-122.198729,41,2,,1.494,,,,,,,,,,80.534,,,,,,,,,,
330,24161339010900,2002,46.559969,-121.680676,41,3,,258.527,,,,,,,,,,291.812,,,,,,,,,,240.8
331,24161552010900,2002,46.585822,-121.819639,41,3,,50.311,,,,,,,,,,110.665,,,,,,,,,,194.729
332,24161771010900,2002,46.643218,-123.242119,41,3,,21.897,,,,,,,,,,48.971,,,,,,,,,,88.4
333,24162189010900,2002,46.630546,-121.533836,41,2,,252.392,,,,,,,,,,267.062,,,,,,,,,,
334,24162423010900,2002,46.678795,-122.908968,41,2,,30.082,,,,,,,,,,76.533,,,,,,,,,,
335,24162608010900,2002,46.665743,-122.392703,41,3,,549.875,,,,,,,,,,549.915,,,,,,,,,,690.381
336,24162878010900,2002,46.701969,-122.052887,41,3,,189.247,,,,,,,,,,280.21,,,,,,,,,,354.189
337,24163060010900,2002,46.727698,-122.223721,41,2,,205.849,,,,,,,,,,197.993,,,,,,,,,,
338,24163423010900,2002,46.790234,-123.307477,41,2,,151.566,,,,,,,,,,203.899,,,,,,,,,,
339,24163885010900,2002,47.7622,-118.321723,43,3,,78.863,,,,,,,,,,43.747,,,,,,,,,,27.708
340,24164617010900,2002,47.277626,-123.382652,45,2,,10.813,,,,,,,,,,86.426,,,,,,,,,,
341,24164825010900,2002,47.27311,-122.866401,45,3,,38.652,,,,,,,,,,34.699,,,,,,,,,,70.764
342,24165155010900,2002,47.454302,-123.436229,45,3,,65.577,,,,,,,,,,87.208,,,,,,,,,,128.471
343,24165450010900,2002,47.455399,-122.896892,45,2,,144.753,,,,,,,,,,194.959,,,,,,,,,,
344,24165577010900,2002,47.572838,-123.246916,45,3,,263.619,,,,,,,,,,297.675,,,,,,,,,,279.024
345,24165848010900,2002,48.029039,-119.952494,47,3,,14.552,,,,,,,,,,17.136,,,,,,,,,,21.537
346,24166383010900,2002,48.200506,-120.006504,47,2,,60.632,,,,,,,,,,57.146,,,,,,,,,,
347,24166668010900,2002,48.222269,-119.075434,47,3,,93.102,,,,,,,,,,99.46,,,,,,,,,,113.354
348,24167156010900,2002,48.331007,-120.371386,47,3,,231.06,,,,,,,,,,252.985,,,,,,,,,,20.64
349,24167452010900,2002,48.322356,-119.80318,47,3,,4.86,,,,,,,,,,1.305,,,,,,,,,,7.316
350,24167614010900,2002,48.375168,-119.666721,47,3,,9.036,,,,,,,,,,11.607,,,,,,,,,,28.406
351,24167707010900,2002,48.368354,-119.145887,47,3,,35.298,,,,,,,,,,39.229,,,,,,,,,,53.409
352,24167871010900,2002,48.413696,-119.297368,47,2,,127.674,,,,,,,,,,,,,,,,,,,,17.457
353,24168055010900,2002,48.430901,-118.949268,47,3,,157.419,,,,,,,,,,170.485,,,,,,,,,,26.516
354,24168297010900,2002,48.502084,-120.44665,47,3,,7.795,,,,,,,,,,8.862,,,,,,,,,,9.909
355,24168311010900,2002,48.515641,-119.853244,47,3,,127.775,,,,,,,,,,138.156,,,,,,,,,,173.809
356,24168542010900,2002,48.522352,-120.075826,47,3,,88.419,,,,,,,,,,20.391,,,,,,,,,,10.739
357,24168902010900,2002,48.551646,-119.173647,47,3,,87.592,,,,,,,,,,87.853,,,,,,,,,,106.409
358,24169158010900,2002,48.637669,-120.813292,57,3,,129.477,,,,,,,,,,144.799,,,,,,,,,,156.696
359,24169827010900,2002,48.615504,-119.910791,47,3,,30.438,,,,,,,,,,1.724,,,,,,,,,,3.926
360,24170051010900,2002,48.588157,-118.958303,47,3,,37.915,,,,,,,,,,46.645,,,,,,,,,,78.458
361,24170347010900,2002,48.678786,-120.440782,47,3,,102.797,,,,,,,,,,102.819,,,,,,,,,,90.592
362,24170596010900,2002,48.620449,-120.206688,47,2,,64.889,,,,,,,,,,64.427,,,,,,,,,,
363,24170891010900,2002,48.671771,-120.063189,47,2,,254.461,,,,,,,,,,,,,,,,,,,,2.12
364,24171377010900,2002,48.671085,-119.913547,47,2,,125.254,,,,,,,,,,,,,,,,,,,,0.572
365,24172101010900,2002,48.785192,-120.64702,47,3,,26.478,,,,,,,,,,29.654,,,,,,,,,,35.584
366,24172415010900,2002,48.781642,-120.274806,47,2,,150.57,,,,,,,,,,68.516,,,,,,,,,,
367,24172809010900,2002,48.825543,-120.494181,47,2,,195.062,,,,,,,,,,169.218,,,,,,,,,,
368,24173457010900,2002,48.923959,-120.643864,47,3,,200.231,,,,,,,,,,117.469,,,,,,,,,,108.163
369,24173727010900,2002,48.895461,-119.371409,47,3,,104.383,,,,,,,,,,127.601,,,,,,,,,,154.666
370,24173984010900,2002,48.964435,-120.299109,47,2,,152.475,,,,,,,,,,177.365,,,,,,,,,,
371,24174388010900,2002,48.979161,-120.489397,47,3,,78.88,,,,,,,,,,37.466,,,,,,,,,,37.653
372,24174610010900,2002,48.963484,-119.967948,47,3,,117.237,,,,,,,,,,142.162,,,,,,,,,,148.207
373,24175148010900,2002,46.399237,-123.731207,49,3,,437.241,,,,,,,,,,477.977,,,,,,,,,,454.622
374,24175379010900,2002,46.415874,-123.913135,49,3,,228.985,,,,,,,,,,339.114,,,,,,,,,,412.795
375,24175613010900,2002,46.440136,-123.376789,49,2,,330.238,,,,,,,,,,,,,,,,,,,,39.141
376,24175995010900,2002,46.543167,-123.732515,49,2,,164.441,,,,,,,,,,271.857,,,,,,,,,,
377,24176192010900,2002,46.613454,-123.60608,49,2,,13.203,,,,,,,,,,,,,,,,,,,,141.661
378,24176337010900,2002,46.583384,-123.457274,49,2,,398.144,,,,,,,,,,483.507,,,,,,,,,,
379,24176559010900,2002,46.723677,-123.812268,49,2,,361.439,,,,,,,,,,,,,,,,,,,,102.961
380,24176887010900,2002,46.731362,-123.460944,49,2,,218.54,,,,,,,,,,305.134,,,,,,,,,,
381,24177258010900,2002,48.138487,-117.278779,51,2,,24.895,,,,,,,,,,40.37,,,,,,,,,,
382,24177351010900,2002,48.190201,-117.480615,51,2,,40.328,,,,,,,,,,90.83,,,,,,,,,,
383,24177507010900,2002,48.184528,-117.127592,51,2,,125.329,,,,,,,,,,155.616,,,,,,,,,,
384,24178501010900,2002,48.469856,-117.331147,51,2,,3.369,,,,,,,,,,34.818,,,,,,,,,,
385,24178908010900,2002,48.525555,-117.140884,51,2,,204.638,,,,,,,,,,224.421,,,,,,,,,,
386,24179203010900,2002,48.532644,-117.068941,51,2,,144.442,,,,,,,,,,226.251,,,,,,,,,,
387,24179552010900,2002,48.659113,-117.166099,51,3,,98.357,,,,,,,,,,123.742,,,,,,,,,,142.517
388,24180244010900,2002,48.769319,-117.37381,51,3,,295.12,,,,,,,,,,345.168,,,,,,,,,,393.383
389,24180537010900,2002,48.827821,-117.601686,65,3,,41.868,,,,,,,,,,62.992,,,,,,,,,,82.9
390,24180847010900,2002,48.861347,-117.214594,51,3,,153.763,,,,,,,,,,144.884,,,,,,,,,,122.075
391,24181139010900,2002,48.94556,-117.390584,51,3,,153.72,,,,,,,,,,221.698,,,,,,,,,,273.447
392,24181671010900,2002,46.906813,-122.252008,53,2,,203.585,,,,,,,,,,,,,,,,,,,,53.21
393,24182090010900,2002,46.91515,-121.900314,53,3,,288.832,,,,,,,,,,352.436,,,,,,,,,,390.56
394,24182317010900,2002,46.955376,-121.555305,53,3,,452.783,,,,,,,,,,474.564,,,,,,,,,,510.528
395,24182570010900,2002,46.960095,-122.191173,53,2,,366.754,,,,,,,,,,,,,,,,,,,,29.012
396,24183014010900,2002,47.048554,-121.740165,53,3,,407.651,,,,,,,,,,420.523,,,,,,,,,,400.897
397,24183298010900,2002,47.07776,-121.946422,53,3,,1.449,,,,,,,,,,70.043,,,,,,,,,,160.878
398,24183554010900,2002,47.072713,-121.377836,53,3,,212.532,,,,,,,,,,292.237,,,,,,,,,,293.645
399,24183904010900,2002,47.107095,-121.604464,53,2,,27.119,,,,,,,,,,53.101,,,,,,,,,,
400,24184034010900,2002,47.207224,-122.111032,53,3,,196.756,,,,,,,,,,176.028,,,,,,,,,,138.609
401,24184569010900,2002,48.353169,-122.019133,57,2,,11.57,,,,,,,,,,,,,,,,,,,,146.082
402,24184758010900,2002,48.350782,-121.637921,57,3,,282.081,,,,,,,,,,436.276,,,,,,,,,,533.151
403,24185085010900,2002,48.408105,-121.845518,57,3,,76.63,,,,,,,,,,142.385,,,,,,,,,,232.129
404,24185701010900,2002,48.506293,-122.010226,57,2,,92.298,,,,,,,,,,165.536,,,,,,,,,,
405,24185902010900,2002,48.552435,-122.238085,57,3,,14.65,,,,,,,,,,17.501,,,,,,,,,,18.744
406,24185970010900,2002,48.526974,-121.689373,57,2,,142.798,,,,,,,,,,,,,,,,,,,,222.446
407,24186143010900,2002,48.544099,-121.233153,57,2,,360.118,,,,,,,,,,356.16,,,,,,,,,,
408,24186246010900,2002,48.556295,-121.86378,57,2,,52.597,,,,,,,,,,,,,,,,,,,,159.828
409,24186459010900,2002,48.553947,-121.332446,57,3,,103.085,,,,,,,,,,140.451,,,,,,,,,,170.072
410,24186703010900,2002,48.575917,-121.477256,57,3,,275.966,,,,,,,,,,306.762,,,,,,,,,,315.394
411,24187148010900,2002,48.641853,-122.435301,57,2,,273.354,,,,,,,,,,290.902,,,,,,,,,,
412,24187325010900,2002,45.696585,-122.202962,59,2,,4.83,,,,,,,,,,41.468,,,,,,,,,,
413,24187755010900,2002,45.749743,-122.071966,59,3,,99.7,,,,,,,,,,146.054,,,,,,,,,,187.761
414,24187984010900,2002,45.794152,-121.697637,59,3,,277.94,,,,,,,,,,338.06,,,,,,,,,,367.31
415,24188372010900,2002,45.875483,-122.222763,59,3,,98.896,,,,,,,,,,185.618,,,,,,,,,,265.044
416,24188643010900,2002,45.890183,-121.907419,59,3,,781.311,,,,,,,,,,669.524,,,,,,,,,,694.332
417,24188988010900,2002,45.926966,-122.080957,59,3,,74.561,,,,,,,,,,139.546,,,,,,,,,,214.094
418,24189628010900,2002,45.937924,-121.720424,59,3,,243.674,,,,,,,,,,262.984,,,,,,,,,,258.964
419,24189910010900,2002,46.098671,-122.089492,59,2,,225.242,,,,,,,,,,,,,,,,,,,,32.931
420,24190100010900,2002,46.045782,-121.898021,59,2,,68.356,,,,,,,,,,150.728,,,,,,,,,,
421,24190530010900,2002,46.093627,-121.54673,59,3,,249.021,,,,,,,,,,219.326,,,,,,,,,,277.902
422,24190837010900,2002,46.239567,-121.971594,59,2,,241.712,,,,,,,,,,251.538,,,,,,,,,,
423,24191159010900,2002,46.245999,-122.106178,59,3,,9.597,,,,,,,,,,58.197,,,,,,,,,,142.311
424,24191349010900,2002,46.2333,-121.614063,59,3,,581.228,,,,,,,,,,659.112,,,,,,,,,,685.857
425,24191612010900,2002,46.28988,-121.75635,59,2,,22.856,,,,,,,,,,,,,,,,,,,,111.373
426,24191871010900,2002,47.783996,-121.353795,61,2,,299.573,,,,,,,,,,238.641,,,,,,,,,,
427,24192177010900,2002,47.894077,-121.571686,61,3,,188.443,,,,,,,,,,199.133,,,,,,,,,,195.181
428,24192363010900,2002,47.918306,-121.717907,61,2,,334.867,,,,,,,,,,,,,,,,,,,,5.384
429,24192561010900,2002,47.940357,-121.386597,61,2,,291.159,,,,,,,,,,345.075,,,,,,,,,,
430,24193223010900,2002,48.109472,-121.412075,61,3,,733.035,,,,,,,,,,933.083,,,,,,,,,,956.488
431,24193544010900,2002,48.162668,-122.298943,61,2,,62.994,,,,,,,,,,134.601,,,,,,,,,,
432,24193687010900,2002,48.154404,-121.049784,61,3,,364.777,,,,,,,,,,404.841,,,,,,,,,,441.066
433,24194292010900,2002,48.204307,-121.633422,61,3,,128.081,,,,,,,,,,149.431,,,,,,,,,,146.386
434,24194431010900,2002,48.252744,-121.419688,61,3,,190.116,,,,,,,,,,328.595,,,,,,,,,,440.121
435,24195284010900,2002,48.293129,-121.116207,57,3,,37.189,,,,,,,,,,65.275,,,,,,,,,,93.385
436,24195448010900,2002,47.303276,-117.573927,63,2,,62.003,,,,,,,,,,85.009,,,,,,,,,,
437,24195996010900,2002,47.744923,-117.638622,63,3,,111.555,,,,,,,,,,95.636,,,,,,,,,,56.195
438,24196098010900,2002,47.7953,-117.281842,63,3,,6.302,,,,,,,,,,15.934,,,,,,,,,,27.521
439,24196160010900,2002,47.852745,-117.09575,63,2,,55.557,,,,,,,,,,133.596,,,,,,,,,,
440,24196478010900,2002,48.04305,-117.124524,63,3,,206.468,,,,,,,,,,247.408,,,,,,,,,,286.697
441,24196872010900,2002,47.980948,-118.175344,65,3,,9.235,,,,,,,,,,18.052,,,,,,,,,,32.305
442,24196977010900,2002,47.997824,-117.86284,65,2,,86.576,,,,,,,,,,109.787,,,,,,,,,,
443,24197141010900,2002,47.944418,-117.646583,65,3,,77.684,,,,,,,,,,99.444,,,,,,,,,,107.458
444,24197513010900,2002,48.144097,-118.16554,65,2,,25.422,,,,,,,,,,54.626,,,,,,,,,,
445,24197671010900,2002,48.137662,-117.645589,65,3,,1.45,,,,,,,,,,5.716,,,,,,,,,,18.783
446,24197823010900,2002,48.290734,-118.023388,65,3,,41.776,,,,,,,,,,65.541,,,,,,,,,,100.57
447,24197940010900,2002,48.289555,-117.645627,65,3,,71.656,,,,,,,,,,89.494,,,,,,,,,,105.955
448,24198187010900,2002,48.334324,-117.871277,65,3,,244.65,,,,,,,,,,215.381,,,,,,,,,,223.204
449,24198346010900,2002,48.335184,-117.80816,65,2,,81.162,,,,,,,,,,147.769,,,,,,,,,,
450,24198552010900,2002,48.436253,-117.728666,65,2,,278.811,,,,,,,,,,253.101,,,,,,,,,,
451,24198812010900,2002,48.482498,-117.872443,65,2,,161.893,,,,,,,,,,,,,,,,,,,,175.484
452,24198975010900,2002,48.503682,-117.521806,65,2,,122.042,,,,,,,,,,174.423,,,,,,,,,,
453,24199205010900,2002,48.614029,-117.686663,65,2,,105.618,,,,,,,,,,131.908,,,,,,,,,,
454,24199913010900,2002,48.790597,-117.728669,65,2,,130.743,,,,,,,,,,,,,,,,,,,,132.887
455,24200188010900,2002,48.795207,-117.906394,65,2,,102.523,,,,,,,,,,,,,,,,,,,,203.096
456,24200393010900,2002,48.897164,-118.087829,65,2,,65.506,,,,,,,,,,48.643,,,,,,,,,,
457,24200744010900,2002,48.990569,-117.942299,65,2,,118.52,,,,,,,,,,,,,,,,,,,,135.149
458,24201192010900,2002,46.811613,-122.765427,67,3,,27.653,,,,,,,,,,98.921,,,,,,,,,,137.04
459,24201661010900,2002,47.132369,-122.81186,67,3,,116.645,,,,,,,,,,148.394,,,,,,,,,,183.286
460,24201837010900,2002,46.248333,-123.380264,69,2,,61.387,,,,,,,,,,125.803,,,,,,,,,,
461,24201986010900,2002,46.293046,-123.527573,69,3,,2.154,,,,,,,,,,65.499,,,,,,,,,,134.154
462,24202303010900,2002,48.647586,-122.614857,73,2,,297.656,,,,,,,,,,316.271,,,,,,,,,,
463,24203073010900,2002,48.701786,-121.695277,73,3,,320.166,,,,,,,,,,215.645,,,,,,,,,,178.832
464,24203376010900,2002,48.746059,-121.54369,73,3,,358.406,,,,,,,,,,452.19,,,,,,,,,,429.052
465,24203697010900,2002,48.747542,-121.003724,73,3,,186.491,,,,,,,,,,205.744,,,,,,,,,,262.22
466,24204171010900,2002,48.853479,-122.097905,73,2,,13.253,,,,,,,,,,,,,,,,,,,,141.053
467,24204728010900,2002,48.848467,-121.774165,73,3,,265.024,,,,,,,,,,231.621,,,,,,,,,,198.407
468,24204972010900,2002,48.897025,-121.908967,73,3,,373.985,,,,,,,,,,385.478,,,,,,,,,,379.613
469,24205290010900,2002,48.895612,-121.551149,73,3,,8.866,,,,,,,,,,16.076,,,,,,,,,,26.769
470,24205541010900,2002,48.897292,-121.02144,73,2,,265.538,,,,,,,,,,307.657,,,,,,,,,,
471,24205862010900,2002,48.945122,-121.193306,73,2,,335.598,,,,,,,,,,350.207,,,,,,,,,,
472,24206054010900,2002,48.99522,-122.69846,73,2,,359.76,,,,,,,,,,,,,,,,,,,,216.021
473,24206681010900,2002,46.081764,-121.19174,77,3,,87.911,,,,,,,,,,103.56,,,,,,,,,,129.563
474,24206805010900,2002,46.116263,-121.23548,77,2,,252.425,,,,,,,,,,,,,,,,,,,,95.179
475,24206994010900,2002,46.145862,-121.410002,77,2,,115.442,,,,,,,,,,58.052,,,,,,,,,,
476,24207238010900,2002,46.136898,-120.858397,77,2,,64.319,,,,,,,,,,,,,,,,,,,,119.493
477,24207697010900,2002,46.281716,-121.435202,77,3,,193.717,,,,,,,,,,247.371,,,,,,,,,,276.315
478,24207922010900,2002,46.278108,-121.284179,77,2,,131.704,,,,,,,,,,,,,,,,,,,,142.823
479,24208121010900,2002,46.29787,-121.443701,77,3,,31.612,,,,,,,,,,18.745,,,,,,,,,,21.305
480,24208346010900,2002,46.326166,-121.080365,77,2,,235.471,,,,,,,,,,,,,,,,,,,,77.144
